index,run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
2763,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,SINGAPORE,SINGAPORE,"SINGAPORE AIRLINES",Departure,Scheduled,124,0,0,0,39.516129,42.741935,8.064516,8.064516,1.612903,0,0,0,0,0,9,93,78.494624,9
2764,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,TAIWAN,TAIPEI,"CHINA AIRLINES",Arrival,Scheduled,17,0,0,47.058824,17.647059,29.411765,0,5.882353,0,0,0,0,0,0,4,3,66.666667,8
2765,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,TAIWAN,TAIPEI,"CHINA AIRLINES",Departure,Scheduled,17,0,0,0,17.647059,58.823529,23.529412,0,0,0,0,0,0,0,9,3,100,1
2766,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,TAIWAN,TAIPEI,"EVA AIR",Arrival,Scheduled,31,0,0,6.451613,9.677419,19.354839,12.903226,38.709677,12.903226,0,0,0,0,0,31,2,100,0
2767,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,TAIWAN,TAIPEI,"EVA AIR",Departure,Scheduled,31,0,0,0,0,25.806452,16.129032,32.258065,25.806452,0,0,0,0,0,40,2,100,0
2768,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,THAILAND,"BANGKOK SUVARNABHUMI","THAI AIRWAYS INTERNATIONAL",Arrival,Scheduled,62,0,0,1.612903,20.967742,24.193548,25.806452,25.806452,1.612903,0,0,0,0,0,19,30,53.333333,15
2769,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,THAILAND,"BANGKOK SUVARNABHUMI","THAI AIRWAYS INTERNATIONAL",Departure,Scheduled,62,0,0,0,22.580645,45.16129,19.354839,11.290323,1.612903,0,0,0,0,0,13,29,60,13
2770,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,VIETNAM,HANOI,"BAMBOO AIRWAYS",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,105
2771,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,VIETNAM,HANOI,"VIETNAM AIRLINES",Arrival,Scheduled,18,0,0,5.555556,5.555556,16.666667,11.111111,50,5.555556,5.555556,0,0,0,0,38,2,50,25
2772,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,VIETNAM,HANOI,"VIETNAM AIRLINES",Departure,Scheduled,18,0,0,0,16.666667,50,22.222222,11.111111,0,0,0,0,0,0,14,1,0,152
2773,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,VIETNAM,"HO CHI MINH CITY","VIETNAM AIRLINES",Arrival,Scheduled,13,0,0,7.692308,23.076923,7.692308,15.384615,30.769231,15.384615,0,0,0,0,0,29,0,0,NULL
2774,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,VIETNAM,"HO CHI MINH CITY","VIETNAM AIRLINES",Departure,Scheduled,13,0,0,0,0,84.615385,0,7.692308,7.692308,0,0,0,0,0,13,0,0,NULL
2775,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"MALDIVE ISLANDS","MALE INTERNATIONAL","BRITISH AIRWAYS PLC",Arrival,Scheduled,31,0,0,6.451613,29.032258,32.258065,12.903226,6.451613,12.903226,0,0,0,0,0,21,30,40,27
2776,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"MALDIVE ISLANDS","MALE INTERNATIONAL","BRITISH AIRWAYS PLC",Departure,Scheduled,31,0,0,0,6.451613,51.612903,22.580645,12.903226,6.451613,0,0,0,0,0,20,29,82.758621,8
2777,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,MAURITIUS,MAURITIUS,"AIR MAURITIUS LTD",Arrival,Scheduled,22,0,0,9.090909,4.545455,54.545455,9.090909,0,13.636364,4.545455,0,4.545455,0,0,54,16,100,2
2778,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,MAURITIUS,MAURITIUS,"AIR MAURITIUS LTD",Departure,Scheduled,22,0,0,0,45.454545,40.909091,0,9.090909,0,0,4.545455,0,0,0,18,16,81.25,10
2779,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,MAURITIUS,MAURITIUS,"BRITISH AIRWAYS PLC",Arrival,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,100,1
2780,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,MAURITIUS,MAURITIUS,"BRITISH AIRWAYS PLC",Departure,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,33.333333,21
2781,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,BANGLADESH,DHAKHA,"BIMAN BANGLADESH AIRLINES",Arrival,Scheduled,17,0,0,5.882353,17.647059,52.941176,11.764706,0,0,0,11.764706,0,0,0,42,20,45,29
2782,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,BANGLADESH,DHAKHA,"BIMAN BANGLADESH AIRLINES",Departure,Scheduled,17,0,0,0,0,41.176471,29.411765,17.647059,0,0,5.882353,5.882353,0,0,80,20,50,29
2783,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,AHMEDABAD,"AIR INDIA",Arrival,Scheduled,18,0,0,27.777778,33.333333,16.666667,5.555556,11.111111,5.555556,0,0,0,0,0,9,9,44.444444,31
2784,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,AHMEDABAD,"AIR INDIA",Departure,Scheduled,18,0,0,0,38.888889,33.333333,5.555556,16.666667,5.555556,0,0,0,0,0,15,9,22.222222,76
2785,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,AMRITSAR,"AIR INDIA",Arrival,Scheduled,14,0,0,50,14.285714,7.142857,14.285714,7.142857,7.142857,0,0,0,0,0,12,4,25,65
2786,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,AMRITSAR,"AIR INDIA",Departure,Scheduled,13,0,0,0,23.076923,30.769231,15.384615,30.769231,0,0,0,0,0,0,19,5,20,191
2787,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,"BANGALORE (BENGALURU)","AIR INDIA",Arrival,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,9,0,118
2788,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,"BANGALORE (BENGALURU)","AIR INDIA",Departure,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,9,55.555556,52
2789,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,"BANGALORE (BENGALURU)","BRITISH AIRWAYS PLC",Arrival,Scheduled,24,0,0,4.166667,0,16.666667,33.333333,12.5,20.833333,8.333333,4.166667,0,0,0,57,18,31.578947,114
2790,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,"BANGALORE (BENGALURU)","BRITISH AIRWAYS PLC",Departure,Scheduled,25,0,0,0,0,36,12,28,16,4,4,0,0,0,52,18,42.105263,116
2791,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,MUMBAI,"AIR CANADA",Arrival,Scheduled,31,0,0,0,6.451613,32.258065,32.258065,19.354839,3.225806,3.225806,3.225806,0,0,0,29,0,0,NULL
2792,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,MUMBAI,"AIR CANADA",Departure,Scheduled,31,0,0,0,29.032258,35.483871,6.451613,16.129032,6.451613,0,6.451613,0,0,0,31,0,0,NULL
2793,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,MUMBAI,"AIR INDIA",Arrival,Scheduled,58,0,0,27.586207,13.793103,37.931034,8.62069,6.896552,3.448276,1.724138,0,0,0,0,12,23,73.913043,13
2794,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,MUMBAI,"AIR INDIA",Departure,Scheduled,58,0,0,0,55.172414,18.965517,8.62069,13.793103,1.724138,1.724138,0,0,0,0,13,22,63.636364,22
2795,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,MUMBAI,"BRITISH AIRWAYS PLC",Arrival,Scheduled,92,0,0,6.521739,13.043478,21.73913,17.391304,13.043478,17.391304,5.434783,3.26087,2.173913,0,0,51,23,21.73913,38
2796,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,MUMBAI,"BRITISH AIRWAYS PLC",Departure,Scheduled,93,0,0,0,8.602151,30.107527,22.580645,18.27957,15.053763,4.301075,1.075269,0,0,0,37,22,22.727273,28
2797,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,MUMBAI,"VIRGIN ATLANTIC AIRWAYS LTD",Arrival,Scheduled,31,0,0,12.903226,16.129032,41.935484,12.903226,16.129032,0,0,0,0,0,0,13,31,74.193548,20
2798,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,MUMBAI,"VIRGIN ATLANTIC AIRWAYS LTD",Departure,Scheduled,31,0,0,0,19.354839,35.483871,19.354839,22.580645,3.225806,0,0,0,0,0,18,31,38.709677,36
2799,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,KOLKATA,"AIR INDIA",Arrival,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,83
2800,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,KOLKATA,"AIR INDIA",Departure,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,55
2801,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,COCHIN,"AIR INDIA",Arrival,Scheduled,13,0,0,15.384615,23.076923,15.384615,23.076923,15.384615,7.692308,0,0,0,0,0,18,13,0,58
2802,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,COCHIN,"AIR INDIA",Departure,Scheduled,13,0,0,0,38.461538,46.153846,7.692308,7.692308,0,0,0,0,0,0,7,13,38.461538,46
2803,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,DELHI,"AIR CANADA",Arrival,Scheduled,2,0,0,0,0,100,0,0,0,0,0,0,0,0,9,0,0,NULL
2804,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,DELHI,"AIR INDIA",Arrival,Scheduled,62,0,0,24.193548,19.354839,25.806452,14.516129,9.677419,6.451613,0,0,0,0,0,14,40,15,56
2805,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,DELHI,"AIR INDIA",Departure,Scheduled,62,0,0,1.612903,25.806452,35.483871,17.741935,8.064516,11.290323,0,0,0,0,0,18,39,53.846154,37
2806,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,DELHI,"BRITISH AIRWAYS PLC",Arrival,Scheduled,62,0,0,17.741935,27.419355,19.354839,12.903226,9.677419,6.451613,3.225806,1.612903,1.612903,0,0,33,23,56.521739,86
2807,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,DELHI,"BRITISH AIRWAYS PLC",Departure,Scheduled,62,0,0,0,3.225806,41.935484,22.580645,19.354839,6.451613,1.612903,3.225806,1.612903,0,0,40,22,36.363636,32
2808,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,DELHI,"TATA SIA AIRLINES LTD (VISTARA)",Arrival,Scheduled,31,0,0,6.451613,48.387097,29.032258,12.903226,3.225806,0,0,0,0,0,0,7,22,36.363636,27
2809,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,DELHI,"TATA SIA AIRLINES LTD (VISTARA)",Departure,Scheduled,31,0,0,0,16.129032,41.935484,29.032258,12.903226,0,0,0,0,0,0,15,22,86.363636,34
2810,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,DELHI,"VIRGIN ATLANTIC AIRWAYS LTD",Arrival,Scheduled,62,0,0,24.193548,20.967742,19.354839,14.516129,16.129032,3.225806,1.612903,0,0,0,0,17,31,83.870968,14
2811,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,DELHI,"VIRGIN ATLANTIC AIRWAYS LTD",Departure,Scheduled,62,0,0,0,1.612903,29.032258,25.806452,24.193548,17.741935,1.612903,0,0,0,0,35,31,80.645161,19
2812,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,GOA,"AIR INDIA",Arrival,Scheduled,13,0,0,15.384615,15.384615,15.384615,23.076923,15.384615,7.692308,7.692308,0,0,0,0,31,8,50,23
2813,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,GOA,"AIR INDIA",Departure,Scheduled,13,0,0,0,23.076923,61.538462,15.384615,0,0,0,0,0,0,0,6,9,44.444444,28
2814,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,"HYDERABAD ( RAJIV GHANDI )","AIR INDIA",Arrival,Scheduled,13,0,0,15.384615,7.692308,23.076923,15.384615,15.384615,15.384615,7.692308,0,0,0,0,36,9,55.555556,61
2815,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,"HYDERABAD ( RAJIV GHANDI )","AIR INDIA",Departure,Scheduled,14,0,0,0,42.857143,28.571429,7.142857,21.428571,0,0,0,0,0,0,14,9,44.444444,79
2816,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,"HYDERABAD ( RAJIV GHANDI )","BRITISH AIRWAYS PLC",Arrival,Scheduled,31,0,0,0,6.451613,32.258065,22.580645,25.806452,6.451613,6.451613,0,0,0,0,33,13,7.692308,47
2817,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,"HYDERABAD ( RAJIV GHANDI )","BRITISH AIRWAYS PLC",Departure,Scheduled,31,0,0,0,0,41.935484,29.032258,16.129032,9.677419,3.225806,0,0,0,0,30,13,30.769231,27
2818,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,CHENNAI,"AIR INDIA",Arrival,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,50,40
2819,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,CHENNAI,"AIR INDIA",Departure,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,25,119
2820,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,CHENNAI,"BRITISH AIRWAYS PLC",Arrival,Scheduled,31,0,0,0,0,6.451613,32.258065,38.709677,16.129032,6.451613,0,0,0,0,50,13,15.384615,37
2821,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,INDIA,CHENNAI,"BRITISH AIRWAYS PLC",Departure,Scheduled,31,0,0,0,6.451613,29.032258,25.806452,22.580645,6.451613,9.677419,0,0,0,0,36,14,57.142857,17
2822,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,PAKISTAN,"ISLAMABAD INTERNATIONAL AIRPORT","BRITISH AIRWAYS PLC",Arrival,Scheduled,13,0,0,23.076923,38.461538,7.692308,23.076923,7.692308,0,0,0,0,0,0,10,13,69.230769,12
2823,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,PAKISTAN,"ISLAMABAD INTERNATIONAL AIRPORT","BRITISH AIRWAYS PLC",Departure,Scheduled,14,0,0,0,0,35.714286,35.714286,21.428571,7.142857,0,0,0,0,0,27,12,25,149
2824,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,PAKISTAN,"ISLAMABAD INTERNATIONAL AIRPORT","JORDAN AVIATION",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,66.666667,16
2825,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,PAKISTAN,"ISLAMABAD INTERNATIONAL AIRPORT","JORDAN AVIATION",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,100,5
2826,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,PAKISTAN,"ISLAMABAD INTERNATIONAL AIRPORT","VIRGIN ATLANTIC AIRWAYS LTD",Arrival,Scheduled,15,0,0,86.666667,13.333333,0,0,0,0,0,0,0,0,0,0,13,64.285714,30
2827,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,PAKISTAN,"ISLAMABAD INTERNATIONAL AIRPORT","VIRGIN ATLANTIC AIRWAYS LTD",Departure,Scheduled,15,0,0,0,33.333333,33.333333,33.333333,0,0,0,0,0,0,0,9,13,50,25
2828,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,PAKISTAN,LAHORE,"BRITISH AIRWAYS PLC",Arrival,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,14,28.571429,193
2829,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,PAKISTAN,LAHORE,"BRITISH AIRWAYS PLC",Departure,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,13,30.769231,201
2830,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,PAKISTAN,LAHORE,"VIRGIN ATLANTIC AIRWAYS LTD",Arrival,Scheduled,20,0,0,25,25,40,0,5,0,0,0,5,0,0,43,18,16.666667,96
2831,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,PAKISTAN,LAHORE,"VIRGIN ATLANTIC AIRWAYS LTD",Departure,Scheduled,21,0,0,0,19.047619,61.904762,0,14.285714,4.761905,0,0,0,0,0,13,18,50,72
2832,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SRI LANKA",COLOMBO,"SRILANKAN AIRLINES",Arrival,Scheduled,40,0,0,2.5,15,37.5,10,22.5,7.5,0,5,0,0,0,32,36,38.888889,26
2833,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SRI LANKA",COLOMBO,"SRILANKAN AIRLINES",Departure,Scheduled,40,0,0,0,0,15,32.5,30,22.5,0,0,0,0,0,43,36,38.888889,33
2834,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,BAHRAIN,BAHRAIN,"BRITISH AIRWAYS PLC",Arrival,Scheduled,26,0,0,30.769231,34.615385,26.923077,7.692308,0,0,0,0,0,0,0,4,20,80,9
2835,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,BAHRAIN,BAHRAIN,"BRITISH AIRWAYS PLC",Departure,Scheduled,26,0,0,0,11.538462,46.153846,15.384615,19.230769,7.692308,0,0,0,0,0,20,20,75,13
2836,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,BAHRAIN,BAHRAIN,"GULF AIR",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,42
2837,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,BAHRAIN,BAHRAIN,"GULF AIR",Arrival,Scheduled,62,0,0,9.677419,38.709677,19.354839,17.741935,8.064516,4.83871,0,1.612903,0,0,0,17,62,87.096774,10
2838,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,BAHRAIN,BAHRAIN,"GULF AIR",Departure,Scheduled,62,0,0,0,38.709677,43.548387,8.064516,8.064516,1.612903,0,0,0,0,0,9,62,93.548387,3
2839,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,IRAN,"TEHRAN IMAM KHOMEINI","IRAN AIR",Arrival,Scheduled,14,0,0,14.285714,21.428571,28.571429,21.428571,7.142857,7.142857,0,0,0,0,0,15,13,76.923077,13
2840,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,IRAN,"TEHRAN IMAM KHOMEINI","IRAN AIR",Departure,Scheduled,14,0,0,7.142857,42.857143,35.714286,7.142857,7.142857,0,0,0,0,0,0,6,13,30.769231,21
2841,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,KUWAIT,KUWAIT,"BRITISH AIRWAYS PLC",Arrival,Scheduled,20,0,0,0,0,10,20,35,10,0,10,15,0,0,201,23,82.608696,16
2842,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,KUWAIT,KUWAIT,"BRITISH AIRWAYS PLC",Departure,Scheduled,21,0,0,0,14.285714,42.857143,19.047619,14.285714,0,0,0,9.52381,0,0,97,23,95.652174,3
2843,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,KUWAIT,KUWAIT,"JAZEERA AIRWAYS K.S.C.P",Arrival,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,72
2844,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,KUWAIT,KUWAIT,"JAZEERA AIRWAYS K.S.C.P",Departure,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,100,0
2845,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,KUWAIT,KUWAIT,"KUWAIT AIRWAYS",Arrival,Scheduled,52,0,0,3.846154,28.846154,40.384615,17.307692,7.692308,1.923077,0,0,0,0,0,12,27,70.37037,16
2846,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,KUWAIT,KUWAIT,"KUWAIT AIRWAYS",Departure,Scheduled,52,0,0,1.923077,32.692308,40.384615,5.769231,17.307692,0,0,1.923077,0,0,0,15,27,62.962963,26
2847,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,OMAN,MUSCAT,"OMAN AIR",Arrival,Scheduled,31,0,0,19.354839,29.032258,25.806452,19.354839,6.451613,0,0,0,0,0,0,9,31,87.096774,5
2848,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,OMAN,MUSCAT,"OMAN AIR",Departure,Scheduled,31,0,0,3.225806,35.483871,41.935484,3.225806,12.903226,3.225806,0,0,0,0,0,10,31,100,1
2849,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,QATAR,"DOHA HAMAD","BRITISH AIRWAYS PLC",Arrival,Scheduled,31,0,0,9.677419,19.354839,54.83871,12.903226,3.225806,0,0,0,0,0,0,9,0,0,NULL
2850,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,QATAR,"DOHA HAMAD","BRITISH AIRWAYS PLC",Departure,Scheduled,31,0,0,0,3.225806,41.935484,16.129032,16.129032,16.129032,3.225806,3.225806,0,0,0,42,0,0,NULL
2851,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,QATAR,"DOHA HAMAD","QATAR AIRWAYS",Arrival,Scheduled,170,0,0,7.647059,31.764706,35.294118,16.470588,6.470588,1.764706,0.588235,0,0,0,0,11,131,60.294118,15
2852,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,QATAR,"DOHA HAMAD","QATAR AIRWAYS",Departure,Scheduled,169,0,2,0,16.959064,42.105263,19.298246,15.789474,3.508772,0.584795,0.584795,0,0,1.169591,19,130,54.074074,21
2853,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SAUDI ARABIA",JEDDAH,"SAUDI ARABIAN AIRLINES",Arrival,Scheduled,36,0,0,22.222222,36.111111,16.666667,22.222222,2.777778,0,0,0,0,0,0,7,31,76.470588,6
2854,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SAUDI ARABIA",JEDDAH,"SAUDI ARABIAN AIRLINES",Departure,Scheduled,35,0,0,0,54.285714,42.857143,2.857143,0,0,0,0,0,0,0,4,31,85.294118,3
2855,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SAUDI ARABIA","NEOM BAY","SAUDI ARABIAN AIRLINES",Arrival,Scheduled,4,0,1,20,20,40,0,0,0,0,0,0,0,20,1,0,0,NULL
2856,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SAUDI ARABIA","NEOM BAY","SAUDI ARABIAN AIRLINES",Departure,Scheduled,5,0,0,0,60,20,20,0,0,0,0,0,0,0,7,0,0,NULL
2857,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SAUDI ARABIA",RIYADH,"BRITISH AIRWAYS PLC",Arrival,Scheduled,31,0,0,41.935484,29.032258,16.129032,0,3.225806,3.225806,3.225806,0,3.225806,0,0,44,25,52,39
2858,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SAUDI ARABIA",RIYADH,"BRITISH AIRWAYS PLC",Departure,Scheduled,31,0,0,0,12.903226,35.483871,25.806452,16.129032,3.225806,3.225806,3.225806,0,0,0,27,26,46.153846,59
2859,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SAUDI ARABIA",RIYADH,"GULF AIR",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,4
2860,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SAUDI ARABIA",RIYADH,"SAUDI ARABIAN AIRLINES",Arrival,Scheduled,62,0,0,19.354839,35.483871,27.419355,11.290323,6.451613,0,0,0,0,0,0,7,46,89.130435,4
2861,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"SAUDI ARABIA",RIYADH,"SAUDI ARABIAN AIRLINES",Departure,Scheduled,62,0,0,0,54.83871,35.483871,4.83871,3.225806,1.612903,0,0,0,0,0,7,46,95.652174,2
2862,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"UNITED ARAB EMIRATES","ABU DHABI INTERNATIONAL","ETIHAD AIRWAYS",Arrival,Scheduled,124,0,0,18.548387,26.612903,32.258065,14.516129,6.451613,1.612903,0,0,0,0,0,9,89,67.41573,16
2863,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"UNITED ARAB EMIRATES","ABU DHABI INTERNATIONAL","ETIHAD AIRWAYS",Departure,Scheduled,124,0,0,0.806452,45.967742,32.258065,12.096774,5.645161,2.419355,0,0.806452,0,0,0,10,90,48.888889,27
2864,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"UNITED ARAB EMIRATES",DUBAI,"BRITISH AIRWAYS PLC",Arrival,Scheduled,93,0,0,21.505376,31.182796,31.182796,6.451613,5.376344,2.150538,1.075269,0,1.075269,0,0,19,72,46.575342,23
2865,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"UNITED ARAB EMIRATES",DUBAI,"BRITISH AIRWAYS PLC",Departure,Scheduled,93,0,0,0,13.978495,40.860215,17.204301,16.129032,9.677419,0,2.150538,0,0,0,26,70,61.971831,19
2866,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"UNITED ARAB EMIRATES",DUBAI,EMIRATES,Arrival,Scheduled,186,0,3,11.640212,16.931217,34.391534,19.57672,13.756614,2.116402,0,0,0,0,1.587302,15,184,74.456522,11
2867,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,"UNITED ARAB EMIRATES",DUBAI,EMIRATES,Departure,Scheduled,186,0,3,0.529101,20.10582,37.566138,26.455026,11.640212,2.116402,0,0,0,0,1.587302,15,183,83.606557,8
2868,"17/08/2023 17:26","2023-01-01 00:00:00",HEATHROW,ISRAEL,"TEL AVIV","BRITISH AIRWAYS PLC",Arrival,Scheduled,62,0,0,9.677419,14.516129,29.032258,20.967742,16.129032,9.677419,0,0,0,0,0,20,7,71.428571,141
